,Force,Distance
0,18.50141860753091,1.516777927106077
1,18.766464067323298,1.518367936704363
2,17.70342808525649,1.5159326100697204
3,16.587986793115288,1.5114709148348728
4,15.448525034820095,1.5105864431598133
5,14.057640690746807,1.507783242926573
6,12.833977227244924,1.5037584591092608
7,11.633112709950844,1.5030781715095287
8,10.276540475518306,1.4982764188525537
9,8.997568406477617,1.4966516397668141
10,8.217161648452553,1.4930045448024254
11,6.8936073341975534,1.4910374665478696
12,5.784324826336345,1.4892544897197446
13,4.938302356330327,1.484575699709362
14,4.046073202179738,1.482063908276026
15,3.16279763468051,1.475180002257559
16,2.5117777472164367,1.475252160045652
17,1.514608512413297,1.4710811046215482
18,1.0544068501412525,1.4661982464559702
19,0.5779347830685583,1.4623526046077036
20,-0.217867576752181,1.460115616742109
21,-0.9145161984083484,1.4550661134460303
22,-1.4120186320079606,1.453951581883282
23,-1.8634078807157648,1.4494378005495645
24,-2.1399861812848155,1.4414747321893682
25,-2.82482797337979,1.438594946690563
26,-2.7846983174402955,1.440850839067434
27,-2.859240506821799,1.4421000703256297
28,-2.713862454448804,1.4410912009457242
29,-2.538836618394748,1.4393908151385912
30,-2.4772697277078533,1.4395464526385129
31,-2.661264682206313,1.4409926501943398
32,-2.8546822314966134,1.4402250852201313
33,-2.97513392562915,1.4422130045852803
34,-2.8687602773019827,1.4401746558003028
35,-2.9930606360510486,1.4375991279719407
36,-2.9590343323093298,1.4399313234800468
37,-2.7795935330806136,1.4390353425315379
38,-2.756414835551642,1.4403115455787665
39,-2.909211259321199,1.442744850423808
40,-2.707009558109184,1.4450270017140747
41,-2.157953801613451,1.4479151531197885
42,-1.5892834785264152,1.4515257693414574
43,-0.978549753017947,1.456165588378934
44,-0.4457139892833676,1.4580604532328674
45,0.07060961469069436,1.4616557371087286
46,0.8450774403039182,1.470003874842574
47,1.2052352004324705,1.4708874736792965
48,2.289974706422726,1.4760766815933284
49,3.091860554980974,1.4782110877727246
50,4.064799073326758,1.483094731561426
51,4.671327925343,1.4836807838106996
52,6.011978883780097,1.4871257947563974
53,7.178337750810246,1.4898560468702726
54,8.277056094934771,1.4934779775726654
55,9.217402272392054,1.4964548105931779
56,10.213413771622006,1.4970537280377143
57,11.046413819799504,1.5016644235330467
58,12.189250948795223,1.5072735482088424
59,13.463503739107392,1.508395549352422
60,14.9575867087002,1.5091914742111774
61,16.279370248120976,1.5105165543233232
62,17.205500123358703,1.5106953100201634
63,17.193264384810252,1.5105425038490594
64,17.245814452623787,1.5139142190999015
65,16.99034598007137,1.5120468601347152
66,17.042026644804178,1.511703586807534
67,17.098598916722185,1.5147571150906285
68,16.683693436941244,1.5159894679828647
69,16.891537528556388,1.5120919032370295
70,17.010681658342822,1.5119412088981354
71,16.933036123900102,1.5136234475053083
72,17.051353608928483,1.5149555092444906
73,16.935234652780423,1.5148257839882184
74,17.030439113861156,1.5115503078930792
75,16.888578025949755,1.5129041905507261
76,17.028728250649678,1.5128432777633694
77,17.340212206343416,1.5139715412861765
78,17.21682242063489,1.5127514664351183
79,17.071160744768566,1.5113116147299728
80,17.136284092280007,1.516080608985117
81,16.96517292331442,1.5171025113318848
82,16.988704775371133,1.5171134746754285
83,16.671443505107746,1.5132901675402453
84,16.962778622964162,1.5125939472937127
85,16.751966299120063,1.5141948499164157
86,17.011194760764646,1.5161682489771184
87,17.26133984126432,1.516550879178403
88,17.606418823190648,1.5141872083241439
89,17.792470490998372,1.5140786141916345
90,18.456470865469452,1.515844971858428
91,18.34188986788037,1.5169318802894973
92,18.782969677317517,1.51714145977056
93,19.018413693854225,1.5176702056685443
94,18.731481069376073,1.519585921299579
95,18.876762404977807,1.5206415184156925
96,19.315296458685797,1.5205185563858938
97,19.356002652133046,1.5203723036298626
98,19.77331123072421,1.5190790730199226
99,20.119642900713803,1.524991481265717
100,20.3120190499067,1.5229331624384188
101,20.92795173720496,1.5207264868084485
102,21.268210871277702,1.5234931384142434
103,21.38064968225428,1.520753203821053
104,21.865931577658404,1.5211193031629642
105,22.160358422325654,1.5220269849029515
106,22.431234663075035,1.5241597582783397
107,22.668756243052993,1.524612663999974
108,22.97127867028062,1.5228836963771846
109,23.001264948638728,1.5247022947198943
110,23.0741105471294,1.5237254573133638
111,23.577993648860037,1.5257234872208993
112,23.775315822603787,1.527335013319414
113,23.71923037245686,1.5280518731401744
114,24.19517151582854,1.5279960974903273
115,24.410010510569652,1.5277355926144525
116,24.678213651203727,1.5271101633556858
117,24.84362805829218,1.5282933432181105
118,25.221281947357614,1.5296127344838335
119,25.60410056045034,1.530060822306846
120,25.689953699108898,1.5331742356210762
121,21.048900219257714,1.549144807115912
122,4.845471791637284,1.6174565189318315
123,-8.274460670908791,1.6170111390435182
124,-8.218515111430877,1.6174128894814928
125,-8.188435836079302,1.6181166196774104
126,-8.265321666466333,1.6207357948638963
127,-8.26079166553135,1.621305895298406
128,-8.262287926376027,1.6194965907374144
129,-8.250460590870679,1.6175370277459362
130,-8.286574849975581,1.6210524824700463
131,-8.209448641379888,1.6193968792871996
132,-8.29814967146544,1.6200286002941193
133,-8.288224723109316,1.6207498643852563
134,-8.28001296314455,1.6198058966383968
135,-8.28453079512867,1.6202386606692878
136,-8.587465125916832,1.6214875017407704
137,-8.55811261202445,1.6194793109792296
138,-8.605669414874558,1.6218605418570755
139,-8.529493600572925,1.618532172714441
140,-8.499841625449324,1.6202935891149552
141,-8.551127458336456,1.621521527160041
142,-8.598554362162051,1.6214350260717016
143,-8.634463187043176,1.619053489282309
144,-8.66011881803893,1.6186009862468067
145,-8.589858217785558,1.6220744488601957
146,-8.510560405993582,1.6186848636848241
147,-8.551876436480562,1.6193974792890469
148,-8.56846964864324,1.6173768401980984
149,-8.54119969273943,1.620490412730696
